,genre
tt1565958,"['comedy', 'drama', 'romance']"
tt1439572,"['drama', 'science-fiction', 'romance']"
tt0059166,['comedy']
tt0045706,"['comedy', 'romance']"
tt0009611,"['comedy', 'war']"
tt0014358,"['comedy', 'western']"
tt0048822,['comedy']
tt0046087,"['comedy', 'music', 'musical']"
tt0044119,['comedy']
tt0026922,"['comedy', 'war']"
tt0027040,"['comedy', 'mystery', 'romance']"
tt0025091,"['drama', 'mystery', 'romance']"
tt0024210,"['mystery', 'crime']"
tt1598828,"['action', 'comedy', 'crime', 'romance']"
tt1307873,"['action', 'mystery', 'thriller']"
tt0042447,"['comedy', 'western', 'music', 'musical']"
tt0194342,"['comedy', 'drama']"
tt0079430,"['drama', 'musical']"
tt0038873,"['drama', 'romance']"
tt1340773,"['comedy', 'drama']"
tt1578882,"['action', 'thriller', 'crime', 'fantasy']"
tt0035272,"['comedy', 'romance']"
tt0027421,"['comedy', 'family']"
tt0045192,"['comedy', 'musical', 'drama', 'romance']"
tt1712187,"['comedy', 'romance', 'drama']"
tt0114241,"['comedy', 'drama', 'fantasy', 'game-show']"
tt0037027,['comedy']
tt0035884,"['thriller', 'war', 'drama']"
tt1764183,"['drama', 'thriller']"
tt0228786,"['crime', 'mystery', 'thriller']"
tt0337103,"['action', 'crime', 'thriller']"
tt1312251,"['comedy', 'fantasy', 'romance', 'family']"
tt0048401,"['comedy', 'music']"
tt0093596,"['action', 'comedy', 'romance', 'crime']"
tt0027205,"['crime', 'drama']"
tt0044331,"['mystery', 'thriller', 'romance']"
tt0035428,"['comedy', 'romance']"
tt0035617,"['comedy', 'action', 'adventure', 'war']"
tt0027914,"['comedy', 'romance']"
tt0040367,"['comedy', 'romance', 'drama']"
tt0047582,['comedy']
tt0129884,"['comedy', 'romance']"
tt1535970,"['drama', 'thriller']"
tt0035244,"['adventure', 'romance', 'action']"
tt1673423,"['adventure', 'comedy', 'fantasy', 'family']"
tt0111093,"['drama', 'thriller']"
tt1623742,['drama']
tt0177886,"['comedy', 'horror', 'science-fiction']"
tt0039982,"['comedy', 'thriller']"
tt0036092,"['comedy', 'romance']"
tt1705786,['comedy']
tt0180037,"['comedy', 'romance']"
tt1491044,"['crime', 'drama', 'thriller']"
tt0020679,"['crime', 'mystery', 'thriller']"
tt1536410,"['crime', 'thriller']"
tt1614989,"['crime', 'thriller', 'action']"
tt0105291,"['action', 'crime', 'drama', 'thriller']"
tt0036055,['comedy']
tt1699755,['comedy']
tt0071412,"['thriller', 'crime', 'action']"
tt0048158,"['crime', 'drama', 'thriller']"
tt1797469,"['drama', 'thriller', 'mystery']"
tt1410051,"['thriller', 'drama', 'horror']"
tt1535612,"['crime', 'drama', 'thriller']"
tt1754000,['horror']
tt1435513,"['comedy', 'romance']"
tt0048724,"['crime', 'drama', 'thriller']"
tt0145010,['science-fiction']
tt0052190,"['comedy', 'western', 'drama']"
tt0052583,"['comedy', 'romance']"
tt0023583,"['mystery', 'thriller']"
tt0032671,"['drama', 'romance']"
tt0033288,['drama']
tt1792543,"['action', 'drama']"
tt1366365,"['action', 'thriller', 'mystery']"
tt0066374,"['comedy', 'drama']"
tt0133331,"['comedy', 'drama', 'family']"
tt0133332,"['comedy', 'drama', 'family']"
tt0133333,"['comedy', 'drama', 'family']"
tt0049777,"['comedy', 'romance']"
tt0133351,"['comedy', 'drama', 'romance']"
tt0068244,"['adventure', 'comedy']"
tt0133399,['comedy']
tt0133519,"['comedy', 'crime', 'drama']"
tt0115309,"['action', 'drama', 'adventure']"
tt0133714,['comedy']
tt1756750,['comedy']
tt2113625,"['action', 'animation', 'comedy', 'fantasy', 'family']"
tt1838544,"['thriller', 'drama']"
tt0100288,"['action', 'drama']"
tt0035258,"['comedy', 'romance']"
tt0113926,"['thriller', 'science-fiction']"
tt0032946,"['drama', 'romance']"
tt0116956,"['drama', 'thriller']"
tt0028816,"['comedy', 'romance']"
tt0036172,"['comedy', 'romance']"
tt0089801,"['crime', 'mystery']"
tt1874757,"['drama', 'fantasy', 'family']"
tt0027221,"['adventure', 'romance']"
tt0228180,['thriller']
tt1828995,"['comedy', 'drama', 'romance']"
tt0019745,"['crime', 'mystery']"
tt1496422,"['thriller', 'drama', 'mystery']"
tt0022251,['comedy']
tt1667307,"['comedy', 'romance', 'drama']"
tt1694020,['comedy']
tt0031215,"['comedy', 'romance']"
tt0399319,['documentary']
tt1602472,"['comedy', 'drama', 'romance']"
tt2125435,"['drama', 'fantasy']"
tt1405365,"['comedy', 'drama', 'romance']"
tt1525366,"['comedy', 'horror', 'science-fiction', 'thriller', 'mystery']"
tt0040426,"['comedy', 'drama']"
tt0019949,['mystery']
tt0107811,"['drama', 'thriller', 'mystery', 'crime']"
tt0105125,"['drama', 'thriller', 'mystery', 'crime']"
tt0102659,"['crime', 'drama', 'thriller']"
tt1998395,['horror']
tt0097109,"['comedy', 'crime']"
tt1592281,"['comedy', 'drama', 'romance']"
tt0034299,"['comedy', 'romance']"
tt1126590,['drama']
tt1381404,"['thriller', 'drama']"
tt1276419,"['drama', 'history', 'romance']"
tt0054446,"['comedy', 'science-fiction', 'family']"
tt0093724,"['drama', 'thriller', 'crime', 'mystery']"
tt0093725,"['drama', 'thriller', 'mystery', 'crime']"
tt2065968,"['adventure', 'animation', 'comedy', 'family', 'holiday']"
tt0101860,"['thriller', 'mystery']"
tt0102661,"['drama', 'mystery', 'crime']"
tt0107810,"['drama', 'thriller', 'mystery', 'crime']"
tt0049333,"['musical', 'drama', 'music', 'romance']"
tt0100352,"['drama', 'mystery', 'crime']"
tt0150811,['comedy']
tt0045193,['comedy']
tt0159995,"['comedy', 'crime', 'romance']"
tt0033726,"['comedy', 'crime', 'drama', 'western', 'romance']"
tt0105126,"['drama', 'mystery', 'crime']"
tt0460890,['drama']
tt0107448,"['comedy', 'romance', 'horror']"
tt0033963,['comedy']
tt1684936,"['fantasy', 'horror', 'science-fiction']"
tt0041673,"['comedy', 'romance']"
tt0042769,"['comedy', 'crime', 'musical']"
tt1781769,"['drama', 'romance', 'history']"
tt0102660,"['crime', 'thriller']"
tt0107812,"['drama', 'mystery', 'crime']"
tt1441395,"['drama', 'science-fiction', 'thriller']"
tt0404978,"['comedy', 'crime']"
tt0995845,"['action', 'crime']"
tt0033780,"['comedy', 'drama', 'romance']"
tt0171259,"['drama', 'romance', 'crime']"
tt0027258,"['mystery', 'comedy', 'crime', 'drama']"
tt1649780,"['comedy', 'drama', 'romance']"
tt0022279,"['comedy', 'romance']"
tt1753813,"['drama', 'history']"
tt1735862,['action']
tt0101500,"['adventure', 'comedy', 'action']"
tt0238116,"['action', 'science-fiction']"
tt0036836,"['comedy', 'music', 'war']"
tt0109494,"['thriller', 'action']"
tt0040499,"['comedy', 'romance']"
tt0118127,"['comedy', 'romance']"
tt0040187,"['comedy', 'romance']"
tt0033455,"['comedy', 'romance', 'war']"
tt0038668,"['comedy', 'music']"
tt1559547,"['drama', 'fantasy', 'romance']"
tt0024631,"['horror', 'thriller', 'mystery']"
tt0032028,"['action', 'adventure', 'comedy', 'musical']"
tt0026787,"['comedy', 'romance']"
tt0028661,"['comedy', 'drama', 'romance']"
tt0242747,"['comedy', 'drama', 'music']"
tt0031716,['comedy']
tt2006721,"['comedy', 'romance']"
tt0058541,"['comedy', 'drama']"
tt0067187,"['adventure', 'drama', 'family']"
tt0071715,"['comedy', 'romance', 'drama', 'musical']"
tt0143688,"['romance', 'comedy', 'drama']"
tt0033174,['comedy']
tt0027474,['drama']
tt1836808,"['drama', 'romance']"
tt0151269,"['drama', 'comedy']"
tt0074766,[]
tt0143754,['comedy']
tt0239015,['comedy']
tt0261257,"['action', 'drama']"
tt0109296,"['crime', 'thriller']"
tt0026519,"['comedy', 'romance']"
tt2070597,"['romance', 'comedy', 'drama']"
tt1854236,"['comedy', 'romance', 'drama']"
tt0174543,"['science-fiction', 'thriller']"
tt2279864,['comedy']
tt2070776,"['comedy', 'romance']"
tt1837709,"['drama', 'fantasy', 'mystery', 'romance']"
tt0112339,"['comedy', 'science-fiction', 'romance']"
tt0107937,['action']
tt0054719,['comedy']
tt0036427,['comedy']
tt0052749,['comedy']
tt0043335,['western']
tt1814621,"['comedy', 'drama', 'romance']"
tt2243389,['comedy']
tt2395123,['family']
tt0020197,"['thriller', 'crime', 'romance']"
tt2273004,"['fantasy', 'family']"
tt0045782,['comedy']
tt0156417,['horror']
tt1783422,"['drama', 'thriller']"
tt0255623,['science-fiction']
tt0025132,"['comedy', 'romance']"
tt1951181,"['drama', 'romance']"
tt1924396,"['crime', 'drama', 'romance']"
tt2388637,"['crime', 'drama', 'romance']"
tt0140312,"['action', 'crime', 'thriller']"
tt1609479,"['comedy', 'drama']"
tt2334649,['drama']
tt2238050,"['drama', 'thriller']"
tt0032733,"['comedy', 'drama', 'romance']"
tt1999987,['drama']
tt0030857,"['comedy', 'mystery']"
tt0031950,"['musical', 'comedy', 'romance', 'music']"
tt0020364,"['comedy', 'romance']"
tt0080097,"['comedy', 'western']"
tt1206543,"['crime', 'drama', 'thriller']"
tt1551630,"['crime', 'thriller']"
tt1830713,['science-fiction']
tt2172061,"['romance', 'comedy']"
tt2298384,"['comedy', 'romance']"
tt0021420,"['drama', 'crime']"
tt2106550,"['thriller', 'drama']"
tt1605717,"['comedy', 'drama', 'mystery']"
tt2309224,"['comedy', 'crime', 'thriller', 'horror']"
tt0495027,[]
tt0409379,"['crime', 'drama', 'thriller', 'romance']"
tt1745862,['drama']
tt0095433,"['drama', 'family']"
tt0080834,['comedy']
tt0133837,"['crime', 'comedy']"
tt0832516,"['adventure', 'drama', 'family']"
tt0094170,[]
tt0145835,['comedy']
tt1817081,"['comedy', 'romance']"
tt0030925,['adventure']
tt0142428,"['romance', 'comedy']"
tt0023960,"['comedy', 'romance']"
tt0024763,"['comedy', 'romance']"
tt0151240,['comedy']
tt0025117,"['drama', 'romance']"
tt0021297,"['mystery', 'adventure', 'romance', 'thriller']"
tt1767354,"['mystery', 'thriller', 'romance']"
tt0151418,"['family', 'comedy', 'drama']"
tt0151531,['comedy']
tt0077934,['comedy']
tt0151709,"['musical', 'music', 'comedy', 'drama', 'romance']"
tt0147082,"['comedy', 'thriller', 'drama']"
tt0142710,"['musical', 'romance', 'drama']"
tt0121714,[]
tt0152286,['comedy']
tt1014763,"['thriller', 'crime']"
tt0152833,['comedy']
tt0039873,"['comedy', 'romance']"
tt0066023,['drama']
tt0051742,['drama']
tt1855153,"['comedy', 'fantasy', 'horror']"
tt0046202,['western']
tt0033196,"['adventure', 'drama', 'romance']"
tt0027985,"['comedy', 'romance']"
tt2402105,"['comedy', 'crime', 'drama']"
tt1598642,"['science-fiction', 'drama', 'romance']"
tt2126235,"['action', 'thriller']"
tt0025731,"['drama', 'romance', 'comedy']"
tt2935564,"['crime', 'action', 'thriller']"
tt0025935,"['drama', 'crime']"
tt1980929,"['comedy', 'drama', 'music', 'romance']"
tt2390237,"['comedy', 'romance']"
tt1838603,"['comedy', 'drama']"
tt1390411,"['action', 'adventure', 'drama', 'thriller', 'history']"
tt0031960,"['crime', 'drama', 'romance']"
tt1937118,"['comedy', 'drama', 'romance']"
tt2234261,"['comedy', 'romance', 'drama']"
tt1196956,"['comedy', 'drama', 'music']"
tt0296927,"['action', 'drama']"
tt0296271,"['action', 'drama']"
tt0030412,"['comedy', 'drama', 'romance']"
tt2380331,"['comedy', 'drama', 'romance']"
tt0025163,"['comedy', 'crime']"
tt0052673,['drama']
tt0034433,"['comedy', 'romance']"
tt2737050,['drama']
tt0116319,"['drama', 'science-fiction', 'thriller']"
tt0093722,"['mystery', 'crime', 'drama', 'romance']"
tt0093723,"['mystery', 'drama', 'crime']"
tt0095854,"['mystery', 'drama', 'crime']"
tt0102658,"['mystery', 'drama', 'crime']"
tt0107813,"['drama', 'mystery', 'crime']"
tt0110812,"['mystery', 'crime']"
tt0114116,"['mystery', 'crime']"
tt0091749,"['mystery', 'drama', 'crime']"
tt0096924,['comedy']
tt0091750,"['drama', 'crime', 'mystery']"
tt0095855,"['crime', 'mystery', 'drama']"
tt0105124,"['crime', 'drama', 'mystery']"
tt0098083,"['mystery', 'crime', 'drama']"
tt0098082,"['mystery', 'drama', 'crime']"
tt0100351,"['mystery', 'drama', 'crime', 'thriller']"
tt0100349,"['mystery', 'drama', 'crime']"
tt0098081,"['crime', 'drama', 'mystery']"
tt0100350,"['mystery', 'drama', 'crime']"
tt0110813,"['drama', 'mystery', 'crime']"
tt1178665,"['drama', 'adventure', 'comedy']"
tt0817402,['horror']
tt0241743,['mystery']
tt0284330,['mystery']
tt0330664,['mystery']
tt0022063,"['crime', 'drama']"
tt3181822,['thriller']
tt2355495,"['comedy', 'drama', 'romance']"
tt2967006,[]
tt0030625,"['crime', 'drama', 'thriller']"
tt2034031,"['comedy', 'romance', 'drama']"
tt2994190,['drama']
tt2581244,"['comedy', 'horror', 'romance']"
tt0021775,"['comedy', 'romance']"
tt0032809,"['adventure', 'romance']"
tt3202120,['comedy']
tt2614684,"['action', 'drama', 'war', 'thriller']"
tt2675914,"['action', 'comedy', 'crime', 'thriller']"
tt3164256,"['comedy', 'music', 'war']"
tt3508840,"['drama', 'action', 'history']"
tt0113267,"['mystery', 'crime', 'drama']"
tt2582502,['drama']
tt2893490,['drama']
tt2968804,"['action', 'comedy', 'crime']"
tt3007512,"['drama', 'war']"
tt1772288,"['comedy', 'drama', 'music']"
tt2340650,['drama']
tt0491203,"['drama', 'romance']"
tt0109988,"['crime', 'mystery', 'adventure']"
tt0109989,"['crime', 'mystery', 'adventure']"
tt0025983,"['crime', 'drama', 'romance']"
tt0120146,['drama']
tt0020873,"['comedy', 'romance']"
tt0025040,"['drama', 'crime']"
tt2121382,['drama']
tt3011894,"['drama', 'thriller', 'comedy']"
tt0160356,"['crime', 'mystery', 'drama']"
tt2113659,"['comedy', 'romance', 'drama']"
tt0116495,"['mystery', 'crime', 'drama']"
tt0113266,"['adventure', 'crime', 'mystery']"
tt0109990,"['adventure', 'crime', 'mystery']"
tt2157842,"['action', 'crime', 'drama', 'thriller']"
tt2242975,"['action', 'crime', 'drama', 'thriller']"
tt1702925,"['action', 'drama', 'crime', 'thriller']"
tt3409440,"['comedy', 'romance']"
tt1945084,"['action', 'thriller']"
tt0032218,"['comedy', 'music']"
tt1337072,"['science-fiction', 'thriller', 'fantasy', 'mystery']"
tt1666335,['thriller']
tt2547584,"['drama', 'romance']"
tt2552394,"['drama', 'comedy']"
tt2315596,['thriller']
tt5334704,"['thriller', 'mystery', 'horror', 'drama']"
tt1702919,"['action', 'crime', 'drama', 'thriller']"
tt3202890,['thriller']
tt3825638,"['drama', 'history']"
tt3895884,['comedy']
tt0027769,"['mystery', 'action', 'crime', 'comedy']"
tt0107082,"['mystery', 'adventure', 'crime']"
tt1458169,"['thriller', 'drama']"
tt4191768,"['animation', 'fantasy', 'adventure', 'comedy', 'family']"
tt2197561,"['action', 'crime', 'drama']"
tt3471098,"['romance', 'drama']"
tt1274586,"['drama', 'thriller']"
tt12944538,['comedy']
tt2909116,"['adventure', 'drama']"
tt1837562,"['romance', 'comedy', 'drama']"
tt1629242,"['thriller', 'drama']"
tt4080672,['comedy']
tt4298958,['drama']
tt3458254,"['horror', 'thriller', 'action', 'drama']"
tt4442130,"['drama', 'crime', 'thriller']"
tt2056771,"['drama', 'romance', 'thriller']"
tt3717016,['comedy']
tt3733774,"['crime', 'thriller', 'drama']"
tt3312830,"['drama', 'comedy']"
tt4216908,"['romance', 'comedy', 'crime', 'drama']"
tt3774466,"['comedy', 'drama', 'romance']"
tt3735602,"['comedy', 'drama']"
tt0151382,[]
tt4119278,"['comedy', 'romance']"
tt4104054,"['comedy', 'war']"
tt0252683,"['science-fiction', 'thriller']"
tt1800302,"['drama', 'adventure', 'thriller']"
tt4515684,['comedy']
tt3296658,['drama']
tt3716530,"['thriller', 'drama']"
tt3882000,['comedy']
tt0316024,['documentary']
tt4565520,"['comedy', 'romance']"
tt4633690,"['drama', 'thriller', 'crime']"
tt3741834,['drama']
tt3721964,"['comedy', 'action', 'crime']"
tt3889166,['thriller']
tt4630550,"['drama', 'thriller', 'crime']"
tt1661275,"['war', 'romance', 'drama']"
tt2679552,['thriller']
tt4116030,"['romance', 'drama']"
tt3169770,"['thriller', 'drama']"
tt3520290,"['action', 'drama']"
tt5045592,['comedy']
tt2989350,['drama']
tt4608402,['drama']
tt4084056,"['romance', 'comedy', 'drama']"
tt3658772,"['thriller', 'drama', 'mystery']"
tt4733640,"['horror', 'thriller', 'mystery']"
tt4305148,"['drama', 'romance']"
tt4652650,"['comedy', 'drama']"
tt4505208,"['comedy', 'drama']"
tt4699388,"['comedy', 'romance', 'drama']"
tt5037840,['comedy']
tt4217392,"['mystery', 'action', 'adventure', 'comedy', 'family']"
tt4463816,"['thriller', 'crime', 'drama']"
tt5304992,"['romance', 'comedy']"
tt4694544,"['comedy', 'action', 'thriller', 'mystery']"
tt2376736,['science-fiction']
tt4986134,"['drama', 'romance']"
tt3451230,"['romance', 'drama', 'music']"
tt4429194,"['romance', 'comedy', 'drama']"
tt5431890,"['drama', 'thriller', 'history']"
tt1933667,"['drama', 'crime', 'history', 'thriller']"
tt5023260,"['comedy', 'drama']"
tt4540710,"['drama', 'crime']"
tt0218091,"['action', 'science-fiction']"
tt5034474,"['thriller', 'action', 'crime']"
tt3913244,['comedy']
tt4669264,"['thriller', 'action', 'drama']"
tt2420124,"['fantasy', 'drama']"
tt5460880,"['drama', 'comedy']"
tt5680744,"['romance', 'comedy']"
tt0021898,"['comedy', 'romance', 'crime']"
tt2411144,['comedy']
tt5699928,"['horror', 'thriller', 'adventure']"
tt2275743,['drama']
tt4964788,"['drama', 'mystery', 'thriller', 'crime']"
tt0148324,"['comedy', 'drama']"
tt3315656,"['fantasy', 'drama', 'thriller', 'crime']"
tt5827916,"['drama', 'war', 'history']"
tt0084207,[]
tt5752360,['comedy']
tt5253294,['comedy']
tt2543472,"['drama', 'family']"
tt4291600,['drama']
tt3563262,"['thriller', 'drama', 'romance']"
tt5085924,"['fantasy', 'drama', 'thriller', 'horror']"
tt1034415,"['horror', 'drama', 'mystery']"
tt5564142,['comedy']
tt5461944,"['drama', 'history', 'action', 'thriller']"
tt1718924,['drama']
tt5078204,"['drama', 'comedy']"
tt6018306,"['drama', 'comedy']"
tt5461956,['comedy']
tt5723272,"['drama', 'crime']"
tt6183834,"['thriller', 'crime']"
tt5968394,"['science-fiction', 'action', 'horror', 'thriller', 'adventure']"
tt5360952,"['action', 'crime', 'thriller']"
tt5972780,['comedy']
tt5699154,['comedy']
tt5208216,['drama']
tt3481634,"['thriller', 'drama', 'crime']"
tt4457344,"['adventure', 'comedy', 'horror', 'fantasy']"
tt5790492,['comedy']
tt6083648,"['thriller', 'mystery']"
tt5825150,['comedy']
tt6288324,['action']
tt6017942,"['science-fiction', 'action', 'adventure', 'thriller']"
tt6494418,"['thriller', 'romance', 'crime']"
tt6063090,"['drama', 'science-fiction']"
tt5153236,"['romance', 'comedy']"
tt0473035,['comedy']
tt3127022,['drama']
tt5294550,"['thriller', 'crime', 'history']"
tt6598238,"['drama', 'romance']"
tt2586120,"['crime', 'drama', 'romance']"
tt4131496,"['thriller', 'mystery']"
tt12849978,['comedy']
tt7217028,['comedy']
tt6293032,"['drama', 'thriller', 'mystery']"
tt6169694,"['science-fiction', 'drama', 'mystery']"
tt6367558,"['thriller', 'romance', 'drama']"
tt5352846,['thriller']
tt6217608,"['drama', 'western']"
tt6836936,"['action', 'thriller', 'adventure']"
tt6081632,['comedy']
tt2342071,"['family', 'fantasy', 'adventure']"
tt2365580,"['drama', 'comedy']"
